character_skill_key	effect_key	level	effect_scope	value
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh_dlc05_effect_ability_enable_enfeebling_foe	1	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh2_main_effect_ability_overcast_melkoths_enfeebling_foe	2	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh_dlc05_effect_ability_cooldown_enfeebling_foe	2	character_to_character_own	-30.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh2_main_effect_ability_miscast_melkoths_enfeebling_foe_upgraded	3	character_to_character_own	-15.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh2_main_effect_ability_overcast_melkoths_enfeebling_foe	3	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh2_main_effect_ability_wom_cost_melkoths_enfeebling_foe	3	character_to_character_own	-1.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh2_main_effect_ability_wom_cost_melkoths_enfeebling_foe_upgraded	3	character_to_character_own	-2.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh_dlc05_effect_ability_cooldown_enfeebling_foe	3	character_to_character_own	-50.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_overcast_melkoths_mystifying_miasma	1	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_dlc05_effect_ability_cooldown_melkoths_mystifying_miasma	1	character_to_character_own	-30.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_miscast_melkoths_mystifying_miasma_upgraded	2	character_to_character_own	-15.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_overcast_melkoths_mystifying_miasma	2	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_wom_cost_melkoths_mystifying_miasma	2	character_to_character_own	-1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_wom_cost_melkoths_mystifying_miasma_upgraded	2	character_to_character_own	-2.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_dlc05_effect_ability_cooldown_melkoths_mystifying_miasma	2	character_to_character_own	-50.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh_dlc05_effect_ability_enable_pit_of_shades	1	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh2_main_effect_ability_overcast_pit_of_shades	2	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh_dlc05_effect_ability_cooldown_pit_of_shades	2	character_to_character_own	-30.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh2_main_effect_ability_miscast_pit_of_shades_upgraded	3	character_to_character_own	-15.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh2_main_effect_ability_overcast_pit_of_shades	3	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh2_main_effect_ability_wom_cost_pit_of_shades	3	character_to_character_own	-3.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh2_main_effect_ability_wom_cost_pit_of_shades_upgraded	3	character_to_character_own	-3.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh_dlc05_effect_ability_cooldown_pit_of_shades	3	character_to_character_own	-50.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh_dlc05_effect_ability_enable_the_withering	1	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh2_main_effect_ability_overcast_the_withering	2	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh_dlc05_effect_ability_cooldown_the_withering	2	character_to_character_own	-30.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh2_main_effect_ability_miscast_the_withering_upgraded	3	character_to_character_own	-15.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh2_main_effect_ability_overcast_the_withering	3	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh2_main_effect_ability_wom_cost_the_withering	3	character_to_character_own	-1.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh2_main_effect_ability_wom_cost_the_withering_upgraded	3	character_to_character_own	-2.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh_dlc05_effect_ability_cooldown_the_withering	3	character_to_character_own	-50.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_overcast_spirit_leech	1	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh_main_effect_ability_cooldown_spirit_leech	1	character_to_character_own	-30.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_miscast_spirit_leech_upgraded	2	character_to_character_own	-15.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_overcast_spirit_leech	2	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_wom_cost_spirit_leech	2	character_to_character_own	-2.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_wom_cost_spirit_leech_upgraded	2	character_to_character_own	-2.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh_main_effect_ability_cooldown_spirit_leech	2	character_to_character_own	-50.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh_main_effect_ability_enable_soulblight	1	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh2_main_effect_ability_overcast_soulblight	2	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh_main_effect_ability_cooldown_soulblight	2	character_to_character_own	-30.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh2_main_effect_ability_miscast_soulblight_upgraded	3	character_to_character_own	-15.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh2_main_effect_ability_overcast_soulblight	3	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh2_main_effect_ability_wom_cost_soulblight	3	character_to_character_own	-2.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh2_main_effect_ability_wom_cost_soulblight_upgraded	3	character_to_character_own	-3.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh_main_effect_ability_cooldown_soulblight	3	character_to_character_own	-50.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_effect_ability_enable_doom_and_darkness	1	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh2_main_effect_ability_overcast_doom_and_darkness	2	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_effect_ability_cooldown_doom_and_darkness	2	character_to_character_own	-30.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh2_main_effect_ability_miscast_doom_and_darkness_upgraded	3	character_to_character_own	-15.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh2_main_effect_ability_overcast_doom_and_darkness	3	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh2_main_effect_ability_wom_cost_doom_and_darkness	3	character_to_character_own	-1.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh2_main_effect_ability_wom_cost_doom_and_darkness_upgraded	3	character_to_character_own	-2.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_effect_ability_cooldown_doom_and_darkness	3	character_to_character_own	-50.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_effect_ability_enable_the_fate_of_bjuna	1	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh2_main_effect_ability_wom_cost_the_fate_of_bjuna	2	character_to_character_own	-3.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_effect_ability_cooldown_the_fate_of_bjuna	2	character_to_character_own	-50.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_effect_ability_enable_the_fate_of_bjuna	2	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_overcast_melkoths_mystifying_miasma	3	character_to_character_own	1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_wom_cost_melkoths_mystifying_miasma	3	character_to_character_own	-2.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh2_main_effect_ability_wom_cost_melkoths_mystifying_miasma_upgraded	3	character_to_character_own	-5.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_dlc05_effect_ability_cooldown_melkoths_mystifying_miasma	3	character_to_character_own	-70.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_miscast_spirit_leech_upgraded	3	character_to_character_own	-30.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_overcast_spirit_leech	3	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_wom_cost_spirit_leech	3	character_to_character_own	-5.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh2_main_effect_ability_wom_cost_spirit_leech_upgraded	3	character_to_character_own	-5.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh_main_effect_ability_cooldown_spirit_leech	3	character_to_character_own	-70.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh2_main_effect_ability_wom_cost_the_fate_of_bjuna	3	character_to_character_own	-7.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_effect_ability_cooldown_the_fate_of_bjuna	3	character_to_character_own	-70.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_effect_ability_enable_the_fate_of_bjuna	3	character_to_character_own	1.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_main_skill_all_magic_death_05_doom_and_darkness	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_main_skill_all_magic_death_01_spirit_leech	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_dlc05_skill_magic_shadow_enfeebling_foe	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_dlc05_skill_magic_shadow_mystifying_miasma	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_dlc05_skill_magic_shadow_pit_of_shades	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_main_effect_winds_of_magic_pool_cap	3	character_to_force_own_unseen	2.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_main_effect_winds_of_magic_pool_min	3	character_to_force_own_unseen	1.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_dlc05_skill_magic_shadow_the_withering	wh3_main_effect_winds_of_magic_character	3	character_to_force_own_unseen	0.5000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh_main_effect_ability_cooldown_curse_of_years	3	character_to_character_own	-70.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh_main_effect_ability_enable_curse_of_years	3	character_to_character_own	1.0000
idrinth_campaign_actions_dummy	idrinth_pooled_resource_khaine	1	character_to_faction_when_on_map_unseen	1.0000
idrinth_campaign_actions_dummy	idrinth_pooled_resource_kurnous	1	character_to_faction_when_on_map_unseen	1.0000
idrinth_campaign_actions_dummy	idrinth_pooled_resource_asuryan	1	character_to_faction_when_on_map_unseen	1.0000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	1	character_to_province_any	-0.5000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh2_main_effect_agent_action_passive_spread_corruption_buff	1	character_to_character_own	0.5000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	2	character_to_province_any	-0.7500
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh2_main_effect_agent_action_passive_spread_corruption_buff	2	character_to_character_own	0.7500
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	3	character_to_province_any	-1.0000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh2_main_skill_hef_combat_valour_of_ages	wh2_main_effect_agent_action_passive_spread_corruption_buff	3	character_to_character_own	1.0000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	1	character_to_province_any	-0.5000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh2_main_effect_agent_action_passive_spread_corruption_buff	1	character_to_character_own	0.5000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	2	character_to_province_any	-0.7500
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh2_main_effect_agent_action_passive_spread_corruption_buff	2	character_to_character_own	0.7500
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	3	character_to_province_any	-1.0000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh2_main_skill_hef_generic_speed_of_asuryan	wh2_main_effect_agent_action_passive_spread_corruption_buff	3	character_to_character_own	1.0000
idrinth_wh2_main_skill_hef_generic_warding_of_hoeth	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	1	character_to_province_any	-25.0000
idrinth_wh2_main_skill_hef_generic_warding_of_hoeth	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	15.0000
idrinth_wh2_main_skill_hef_generic_warding_of_hoeth	wh2_main_effect_agent_action_passive_spread_corruption_buff	1	character_to_character_own	0.2500
idrinth_wh2_main_skill_hef_generic_warding_of_loec	wh3_main_effect_agent_action_passive_spread_corruption_reduction_effect	1	character_to_province_any	-0.2500
idrinth_wh2_main_skill_hef_generic_warding_of_loec	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	15.0000
idrinth_wh2_main_skill_hef_generic_warding_of_loec	wh2_main_effect_agent_action_passive_spread_corruption_buff	1	character_to_character_own	0.2500
idrinth_wh_main_skill_vmp_dignitary_self_immortal_will	wh3_main_effect_agent_action_passive_spread_corruption_vampiric_effect	1	character_to_character_own	1.5000
idrinth_wh_main_skill_vmp_dignitary_self_immortal_will	wh_main_effect_province_growth_characters	1	character_to_province_any	-5.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh_main_effect_province_growth_characters	1	character_to_province_any	-1.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh_main_effect_province_growth_characters	2	character_to_province_any	-2.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh_main_effect_province_growth_characters	3	character_to_province_any	-3.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh_main_effect_province_growth_characters	1	character_to_province_any	-1.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh_main_effect_province_growth_characters	2	character_to_province_any	-2.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh_main_effect_province_growth_characters	3	character_to_province_any	-3.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh_main_effect_province_growth_characters	1	character_to_province_any	-1.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh_main_effect_province_growth_characters	2	character_to_province_any	-2.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh_main_effect_province_growth_characters	3	character_to_province_any	-3.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh_main_effect_province_growth_characters	1	character_to_province_any	-1.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh_main_effect_province_growth_characters	2	character_to_province_any	-2.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh_main_effect_province_growth_characters	3	character_to_province_any	-3.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh_main_effect_province_growth_characters	1	character_to_province_any	-1.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh_main_effect_province_growth_characters	2	character_to_province_any	-2.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh_main_effect_province_growth_characters	3	character_to_province_any	-3.0000
idrinth_campaign_actions_dummy	wh_main_faction_political_diplomacy_mod_vampire_counts	1	character_to_faction_when_on_map_unseen	10.0000
idrinth_campaign_actions_dummy	wh_main_faction_political_diplomacy_mod_empire	1	character_to_faction_when_on_map_unseen	5.0000
idrinth_campaign_actions_dummy	wh_dlc05_faction_political_diplomacy_mod_wood_elves	1	character_to_faction_when_on_map_unseen	10.0000
idrinth_campaign_actions_dummy	wh3_main_faction_political_diplomacy_mod_technology_chaos_beastmen_norsca	1	character_to_faction_when_on_map_unseen	-15.0000
idrinth_campaign_actions_dummy	wh3_main_faction_political_diplomacy_mod_kislev	1	character_to_faction_when_on_map_unseen	5.0000
idrinth_campaign_actions_dummy	wh2_main_faction_political_diplomacy_mod_high_elves	1	character_to_faction_when_on_map_unseen	15.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	60.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_vmp_magic_vampires_10_wind_of_death	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	40.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	60.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_vmp_magic_vampires_09_curse_of_years	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	40.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	40.0000
idrinth_wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	60.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	40.0000
idrinth_wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	60.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	60.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	40.0000
idrinth_wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_vmp_dignitary_self_immortal_will	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	20.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_dlc20_effect_healing_cap_modifier	2	character_to_character_own	20.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	10.0000
idrinth_wh_main_skill_all_magic_death_04_soulblight	wh3_dlc20_effect_healing_cap_modifier	3	character_to_character_own	30.0000
idrinth_wh2_main_skill_all_hero_assist_army_training	idrinth_effect_upkeep_idrinth	2	character_to_character_own	10.0000
idrinth_wh2_main_skill_all_hero_assist_army_training	idrinth_effect_upkeep_idrinth	1	character_to_character_own	5.0000
idrinth_wh2_main_skill_all_hero_assist_army_training	idrinth_effect_upkeep_idrinth	3	character_to_character_own	15.0000
idrinth_wh2_main_skill_all_hero_hinder_agent_assassinate	idrinth_effect_upkeep_idrinth	2	character_to_character_own	10.0000
idrinth_wh2_main_skill_all_hero_hinder_agent_assassinate	idrinth_effect_upkeep_idrinth	1	character_to_character_own	5.0000
idrinth_wh2_main_skill_all_hero_hinder_agent_assassinate	idrinth_effect_upkeep_idrinth	3	character_to_character_own	15.0000
idrinth_wh2_main_skill_all_hero_hinder_army_assault_units	idrinth_effect_upkeep_idrinth	2	character_to_character_own	10.0000
idrinth_wh2_main_skill_all_hero_hinder_army_assault_units	idrinth_effect_upkeep_idrinth	1	character_to_character_own	5.0000
idrinth_wh2_main_skill_all_hero_hinder_army_assault_units	idrinth_effect_upkeep_idrinth	3	character_to_character_own	15.0000
idrinth_wh2_main_skill_all_hero_reduce_action_cost	idrinth_effect_upkeep_idrinth	1	character_to_character_own	5.0000
idrinth_wh2_main_skill_all_hero_reduce_action_cost	idrinth_effect_upkeep_idrinth	2	character_to_character_own	10.0000
idrinth_wh2_main_skill_all_hero_reduce_action_cost	idrinth_effect_upkeep_idrinth	3	character_to_character_own	15.0000
idrinth_wh3_dlc24_skill_all_all_self_colossal_strike	idrinth_effect_upkeep_idrinth	1	character_to_character_own	5.0000
